id,title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,keywords
16441,The Beastmaster,6.32,355,1982,14056528,118,8000000,17.173,"Fantasy, Adventure, Action","sacrifice, magic, sword, tiger, pregnancy, sword fight, murder, severed head, massacre, battle, animal, witchcraft, dead dog, loin cloth, sword and sorcery"
12476,The Hidden,6.9,355,1987,9747988,96,5000000,12.167,"Horror, Science Fiction, Thriller","mind control, robbery, fbi, surrealism, heavy metal, human body, alien life-form, parasite"
311667,Manhattan Night,5.945,355,2016,0,113,0,10.643,"Drama, Mystery, Thriller","husband wife relationship, blackmail, investigation, love affair, incest, death, newspaper man, tabloid, temptation, manhattan, new york city, neo-noir"
906221,Magic Mike's Last Dance,6.8,355,2023,52000000,112,45000000,27.894,"Comedy, Drama, Romance","london, england, sequel, dancehall girl, male stripper, bar dancer, dancefilm, abusive relationship"
736769,They Cloned Tyrone,6.775,355,2023,0,122,47000000,32.841,"Comedy, Science Fiction, Mystery",conspiracy
758330,"Good Luck to You, Leo Grande",6.982,355,2022,7589829,97,0,19.645,"Comedy, Romance, Drama","hotel room, widow, sexual repression, sexual desire, sexual awakening, woman director, sex worker, sexual encounter, nervousness, self image, sex, adventure, retired teacher, older woman younger man"
373072,Tickled,7.172,355,2016,923000,92,0,7.796,Documentary,"journalist, sports, secret identity, fetish, fetishism, bullying, torture, homoeroticism, criminal investigation, fictitious sport, investigative journalism, tickling, cyberbullying"
11059,House of the Dead,3.152,355,2003,13818181,90,12000000,15.847,"Horror, Action, Thriller","island, rave, based on video game"
10217,The Sweet Hereafter,6.905,354,1997,7951247,112,5000000,12.614,Drama,"small town, canada, based on novel or book, suffering, village, paralysis, based on true story, tragedy, lawyer, car accident, school bus, british columbia"
12151,Ruthless People,6.606,354,1986,71600000,93,11000000,10.147,Comedy,"businessman, ransom, kidnapping, lover (female), dark comedy, santa monica, california"
20558,Scooby-Doo! in Where's My Mummy?,7.453,354,2005,0,75,0,23.637,"Mystery, Animation, Family, Adventure, Comedy, Fantasy","egypt, mummy, criminal investigation"
38093,Just Wright,6.36,354,2010,21520719,100,0,11.706,"Comedy, Drama, Romance","new york city, friendship, philadelphia, pennsylvania, new jersey, sports, birthday party, basketball, gold digger, cousin cousin relationship, nba, baseball fan, sports agent, woman director, loving parents, friends to lovers, beauty vs brains, friend zone, professional basketball player, physical therapist, injured player, chance encounter, new jersey nets, athletic trainer"
753453,V/H/S/94,6.164,354,2021,0,103,0,17.044,Horror,"vhs, found footage, franchise, horror anthology"
542417,Skin,7.018,354,2019,0,110,0,13.729,Drama,"skinhead, love"
302150,The Hunter's Prayer,5.715,354,2017,0,91,17000000,11.825,"Action, Thriller","assassin, escape, drug addiction, survival, betrayal, teenage girl, millionaire's daughter"
843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,7.862,354,2021,0,72,0,20.723,"Animation, Comedy, Mystery, Family, Fantasy","friendship, monster, friends, crossover"
21705,The Barbie Diaries,6.357,354,2006,0,70,0,17.841,"Family, Animation","high school, friendship, diary, rivalry, based on toy, crush, female protagonist"
12596,Pushing Tin,5.849,354,1999,8408835,124,33000000,15.645,"Comedy, Drama","airport, competition, air controller, adversary, long island, new york, air traffic control, air traffic controller"
12187,Heart and Souls,6.9,354,1993,16589540,104,0,17.209,"Fantasy, Comedy, Romance","businessman, afterlife, san francisco, california, supernatural, redemption, imaginary friend, invisible, ghost, guardian angel, unfulfillment, 1950s, 1990s"
69315,Battlestar Galactica: Razor,7.068,353,2007,0,88,0,17.208,"Science Fiction, Action, Drama, Thriller, TV Movie","space opera, based on tv series"
36950,You Don't Know Jack,7.071,353,2010,0,134,0,13.252,"Drama, TV Movie","suicide, suffering, pain, biography, terminal illness, historical figure, murder, morality, media manipulation, moral dilemma, assisted suicide, legal drama"
9413,Picture Perfect,5.689,353,1997,44332015,105,19000000,10.773,"Romance, Comedy","hero, fire, photography, lie, career woman"
621151,Spell,6.489,353,2020,0,91,0,12.909,"Thriller, Horror, Fantasy","sheriff, prisoner, escape, gas station, cult, appalachia, lawyer, cell phone, backwoods, ceremony, faith healer, voodoo doll, appalachian mountains, plane crash, rural setting, cannibalism, blood moon, violence"
103269,Superman vs. The Elite,6.928,353,2012,0,76,3500000,17.009,"Science Fiction, Animation, Action","england, superhero, cartoon, superhuman, super power, superhero team, the elite"
24124,The Burning,6.245,353,1981,0,91,1500000,11.984,Horror,"summer camp, woods, revenge, burned alive, murder, camp, slasher, maniac, death, campfire, psycho killer, campfire story, voyeurism, video nasty, prank gone wrong"
10726,American Psycho II: All American Girl,4.5,353,2002,0,88,10000000,225.504,"Horror, Thriller","competition, psychopath, fbi, serial killer, university"
425980,Brad's Status,6.266,352,2017,2400000,101,0,7.588,"Comedy, Drama","regret, jealousy, musician, midlife crisis, boston, massachusetts, married couple, mentor, harvard university, dark comedy, orchestra, respect, family, high school student, envy, child's point of view, sacramento, pov (point of view), self reflection, needing money, college friends, rich family, perspective, revisited past, father son relationship, jealous of someone's success, privilege, college girls, imagination, rules and regulations, college admissions, possibilities, inner thoughts, college visit, non-profit organization, rich friends, glory days, worthlessness, tufts university, alma mater"
35052,Cracks,6.668,352,2009,101860,104,0,16.556,"Drama, Mystery, Thriller","uniform, based on novel or book, nightmare, england, teacher, underage drinking, lesbian relationship, murder, school, female homosexuality, catholic, mental illness, storytelling, aristocrat, missing child, woman director, lesbian"
280002,The Remaining,6.013,352,2014,1169603,88,0,35.378,"Thriller, Horror","apocalypse, wedding, found footage, end of times"
4954,Drop Zone,5.625,352,1994,28735315,101,45000000,14.965,"Action, Thriller","florida, washington dc, usa, miami, florida, training, emergency landing, u.s. marshal, tragedy, airplane hijacking, skydiving, break in, federal agent, escaped prisoner, criminal gang, dea, prison break, loss of brother, revenge thriller, prisoner transport, airplane passenger, 4th of july, crazy, d.e.a., former agent, prisoner escort, robbery crew, skydiving school, skydiving instructor, skydiving team"
10874,Muppet Treasure Island,6.634,351,1996,34327391,100,31000000,14.439,"Action, Comedy, Music, Family, Adventure, Romance","island, pirate gang, puppet, treasure hunt, puppetry, teleñecos, isla, tesoro"
244539,Infinitely Polar Bear,6.637,351,2014,1430655,87,6700000,9.594,"Drama, Comedy","semi autobiographical, woman director, bipolar, absent parent, bipolar disorder"
10349,The Dark Half,5.996,351,1993,10611160,122,15000000,10.934,"Mystery, Horror","new york city, sheriff, based on novel or book, brain tumor, blackmail, razor, pseudonym, alter ego, murder, maine, author, sparrow, family, super power, graveyard, high toned"
11056,Darkness,5.647,351,2002,33988736,102,10600000,9.726,Horror,"spain, loss of loved one, psychopath, child murder, solar eclipse, haunted house, family, ritual sacrifice, dead children, mass child killing, blood sacrifice, ghost child, sacred architecture, child sacrifice"
14456,Shrooms,4.865,351,2007,4910682,84,0,11.896,"Horror, Mystery","mushroom, forest, murder, drugs, ireland"
334522,Alone in Berlin,6.712,351,2016,33125,103,0,21.019,"War, Thriller, Drama","berlin, germany, based on novel or book, world war ii, 1940s"
2212,Nightwatch,6.013,351,1997,1179002,102,0,10.938,"Drama, Horror, Mystery, Thriller","expensive restaurant, night watchman, investigation, remake, best friend"
390989,Sharknado 4: The 4th Awakens,4.571,351,2016,0,85,0,9.256,"Comedy, Science Fiction","shark attack, sequel, las vegas, creature feature"
12185,Heaven Can Wait,6.6,350,1978,98800000,101,15000000,12.228,"Fantasy, Comedy, Romance","infidelity, sports, afterlife, american football, based on play or musical, remake, los angeles, california, quarterback, super bowl, environmental activist"
9275,Death to Smoochy,5.92,350,2002,8382938,109,55000000,13.733,"Comedy, Crime, Drama, Thriller","corruption, dark comedy, success, irish mob, murder, duringcreditsstinger, children's entertainer, comedy thriller"
13384,Kes,7.5,350,1969,0,111,0,12.837,Drama,"small town, great britain, northern england, sibling relationship, based on novel or book, single parent, england, falcon, dysfunctional family, coming of age, yorkshire, sibling rivalry, working class, single mother, teenage boy, mining town, childhood, united kingdom, neglected child, kitchen sink realism, newspaper boy, bleak, brother brother relationship, bird, kestrel, falconry"
36040,Walkabout,7.317,350,1971,0,95,0,14.711,"Adventure, Drama","australia, suicide, sibling relationship, based on novel or book, hunter, picnic, wilderness, camel, tribe, coming of age, flashback, survival, teenage girl, death, outback, geologist, rite of passage, australian aboriginal"
335360,My Little Pony: The Movie,7.2,350,2017,61294644,99,6000000,19.283,"Family, Animation, Adventure, Fantasy","friendship, pony, based on toy, journey, based on tv series"
8696,Calendar Girls,6.576,350,2003,96542059,108,10000000,11.398,"Drama, Comedy","northern england, england, mannequin, based on true story, leukemia, calendar, yorkshire"
43920,Dog Pound,7.233,350,2010,430041,91,0,9.344,Drama,juvenile prison
18238,Lesbian Vampire Killers,5.2,350,2009,0,86,0,16.379,"Horror, Comedy","sacrifice, vampire, dark comedy"
29005,McCabe & Mrs. Miller,7.174,350,1971,0,120,0,13.433,"Western, Drama","based on novel or book, brothel, snow, gambler, mining town, washington state, brothel madam, opium den, 1900s"
592863,Respect,6.774,350,2021,31217372,145,0,13.705,"Drama, Music, History","pop singer, biography, african american"
59981,Legends of Oz: Dorothy's Return,6.339,350,2014,18662027,88,70000000,12.267,"Animation, Family, Fantasy",musical
9491,Blue Steel,5.803,350,1990,8217997,102,0,11.87,Thriller,"new york city, strong woman, obsession, wall street, stalker, deception, domestic abuse, female protagonist, policewoman, rookie cop, psychotic, disbelief, woman director, commodities trader"
27793,The NeverEnding Story III,4.405,349,1994,0,95,17000000,18.353,"Fantasy, Family","flying, magic, sequel, dragon, based on children's book, fantasy world"
3309,Mildred Pierce,7.597,349,1945,5638000,111,1453000,11.618,"Crime, Drama","daughter, infidelity, husband wife relationship, restaurant, snob, business woman, promise, spoiled child, film noir, murder, black and white, beach house, frame up, ex-husband ex-wife relationship, told in flashback, nightclub singer, mother daughter estrangement, business partner, ungrateful child, mother daughter relationship"
451877,I Think We're Alone Now,5.818,349,2018,0,100,0,8.795,"Science Fiction, Drama, Mystery","small town, lake, library, fishing, young woman, dog, recluse, opposites, living alone, woman director, catastrophe, solitude, order, librarian, books, post-apocalyptic, secret, interloper, unknown cause, apocalyptic event"
14684,School Ties,6.473,349,1992,14715067,106,0,16.643,Drama,"scholarship, sports, massachusetts, coming of age, judaism, anti-semitism, preparatory school, 1950s"
874300,South Park: Post COVID: The Return of COVID,7.484,349,2021,0,62,0,12.232,"Animation, Comedy, TV Movie","time travel, pandemic, covid-19"
43266,How Green Was My Valley,7.229,349,1941,6000000,118,1250000,15.108,Drama,"wales, based on novel or book, family relationships, rural area, black and white, gossip, mining town, coal mining, coal mine, corporal punishment, coal miner"
1088,Whale Rider,7.132,349,2003,41400000,101,8000000,13.582,"Drama, Family","diving, becoming an adult, grandparent grandchild relationship, tradition, loss of loved one, ocean, whale, empowerment, new zealand, maori tradition, chief, modern society, canoe, patriarch, stick fighting, patriarchy, magic realism, woman director, swimming underwater, war dance, traditional dance"
10339,Moby Dick,6.966,349,1956,10400000,116,4500000,17.804,"Adventure, Drama","captain, stroke of fate, based on novel or book, whale, obsession, boat, shipwreck, walrus, revenge, whaling ship, 19th century"
143049,Adult World,6.037,349,2013,0,107,0,12.99,Comedy,"sex shop, poetry, young adult, college graduate, hero worship, college debt"
717980,Sharper,7.069,349,2023,0,115,0,18.429,"Thriller, Crime, Drama","new york city, billionaire"
209189,Life of Crime,5.734,349,2013,265452,94,12000000,19.123,"Comedy, Crime","kidnapping, detroit, michigan"
6639,Love in the Time of Cholera,6.606,349,2007,4607608,139,45000000,12.176,"Drama, Romance","dying and death, ship, marriage proposal, new love, based on novel or book, marriage, letter, love letter, cholera, teacher, principal, doctor, extramarital affair, emotions"
4283,Primeval,6.029,349,2007,15291277,93,0,18.371,"Adventure, Horror, Action",crocodile
359790,Blackway,5.258,349,2015,16458,90,8000000,9.717,"Thriller, Mystery","stalker, revenge, murder, logging"
228108,The Road Within,6.9,349,2014,0,100,0,12.476,"Comedy, Drama","parent child relationship, road trip, tourette syndrome, woman director, cremation"
412547,Killing Gunther,4.803,348,2017,197616,93,0,14.148,"Action, Comedy","chicago, illinois, assassin, lake michigan, serious, shooting, hilarious, snakebite, ridiculous"
9438,Mr. Magoo,4.418,348,1997,75000000,84,30000000,11.477,"Comedy, Family","lie, bluff, based on cartoon, millionaire, luck, short sighted"
241771,Beyond the Lights,6.909,348,2014,14618727,116,7000000,10.129,"Romance, Drama","musician, pop star, talent, success, domineering mother, woman director, mother daughter relationship"
